#Blk	Blk_Energy	Global_energy	Stdev_Energy	Current_mu	Current sigma	Blk_Acceptance
143	-0.430709	-0.404178	0.00409334	0.832317	-0.674977	0.60738	
144	-0.43174	-0.40437	0.00406939	0.832317	-0.674977	0.605878	
145	-0.431444	-0.404556	0.00404561	0.832317	-0.674977	0.59936	
146	-0.433031	-0.404751	0.00402259	0.832317	-0.674977	0.640584	
147	-0.433416	-0.404946	0.00399995	0.832317	-0.674977	0.602129	
148	-0.433037	-0.405136	0.00397743	0.832317	-0.674977	0.599287	
149	-0.431825	-0.405315	0.00395476	0.832317	-0.674977	0.583875	
150	-0.431959	-0.405493	0.00393239	0.832317	-0.674977	0.598791	
151	-0.432849	-0.405674	0.00391052	0.832317	-0.674977	0.628896	
152	-0.431513	-0.405844	0.00388848	0.832317	-0.674977	0.57857	
153	-0.432146	-0.406016	0.00386686	0.832317	-0.674977	0.605161	
154	-0.431712	-0.406183	0.00384535	0.832317	-0.674977	0.603875	
155	-0.43191	-0.406349	0.00382413	0.832317	-0.674977	0.638309	
156	-0.43095	-0.406506	0.00380286	0.832317	-0.674977	0.601245	
157	-0.432326	-0.406671	0.00378219	0.832317	-0.674977	0.598586	
158	-0.43379	-0.406843	0.00376215	0.832317	-0.674977	0.599408	
159	-0.431736	-0.406999	0.00374174	0.832317	-0.674977	0.593381	
160	-0.430016	-0.407143	0.00372112	0.832317	-0.674977	0.618738	
161	-0.433391	-0.407306	0.00370158	0.832317	-0.674977	0.606428	
162	-0.432224	-0.40746	0.00368192	0.832317	-0.674977	0.629209	
163	-0.431739	-0.407609	0.00366235	0.832317	-0.674977	0.603468	
164	-0.431268	-0.407753	0.00364286	0.832317	-0.674977	0.60365	
165	-0.43061	-0.407892	0.00362341	0.832317	-0.674977	0.605837	
166	-0.434444	-0.408052	0.00360511	0.832317	-0.674977	0.608174	
167	-0.431066	-0.408189	0.00358616	0.832317	-0.674977	0.624678	
168	-0.432264	-0.408333	0.00356767	0.832317	-0.674977	0.603017	
169	-0.43294	-0.408478	0.00354953	0.832317	-0.674977	0.631504	
170	-0.432159	-0.408618	0.00353139	0.832317	-0.674977	0.605846	
171	-0.431599	-0.408752	0.00351329	0.832317	-0.674977	0.585274	
172	-0.431438	-0.408884	0.00349534	0.832317	-0.674977	0.606364	
